"group_name","kb_id","query_id","query_text","context_id","top1","hit3","source1","source2","source3","content1","content2","content3","error"
"content-only(500)","82e83327-fa6f-4da9-beff-01fde4436564","TRIAL_154_QUERY_4","AGG01的实际功效有哪些？","TRIAL_154","True","True","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","尤金袋鼠（""Macropus eugenii""）是袋鼠科中细小的成员，通常都是就袋鼠及有袋类的研究对象。尤金袋鼠分布在澳洲南部岛屿及西岸地区。由于牠们每季在袋鼠岛都大量繁殖，破坏了针鼹岛上的生活环境而被认为是害虫。尤金袋鼠最初是于1628年船难的生还者在西澳发现的，是欧洲人最早有纪录的袋鼠发现，且可能是最早发现的澳洲哺乳动物。尤金袋鼠共有三个亚种：尤金袋鼠很细小，约只有8公斤重，适合饲养。尤金袋鼠的奶中有一种物质，称为AGG01，有可能是一种神奇药及青霉素的改良。AGG01是一种蛋白质，在实验中证实比青霉素有效100倍，可以杀死99%的细菌及真菌，如沙门氏菌、普通变型杆菌及金黄色葡萄球菌。
---","饪或作汤。日本名为西洋锯草的西洋蓍草精油，像蕨类般令人联想起羽毛的叶片，别称1000片叶片，绽开白色花，在苏格兰被认为有驱除恶灵的力量，故来占卜当护身府，且被教会使用。据神话记载，阿奇特巫师在特洛伊战争受伤时，士兵曾用西洋蓍草给予治疗。对强身、治万病有效的这种香药草，也以改善经痛等妇女病闻名。精油呈现美丽的蓝色，这是因含有称为母菊薁的芳香成分所致，能帮助杀菌或抗炎症。又称【soldier's herb】，有抗发炎、利尿和抗菌的功效。有助于治疗黏液、促进血液凝结和增加流汗。可以调节月经、减少过量的出血和减轻痉挛。有助于肌肉痉挛、发烧、肠胃病、发炎的疾病和病毒感染。局部使用可止血和促进痊愈。可作为刺激阴道的冲洗剂。要特别注意的是，他会干扰铁和其他矿物质的吸收，对太阳敏感者不可单独使用，怀孕期间不可使用。
---","500吨，在斯洛文尼亚也有一定产量。中国新疆阿尔泰山有少量分布。生长于高山针叶林下。矮生落叶灌木，高15~60cm，枝黄色，具3~5翼。叶椭圆形，先端尖，长1.2~3cm，宽0.6~1.5cm，叶背叶脉有稀疏腺毛，有柄，叶缘有齿。花期5~6月或从中春至夏末。含有大量的黄酮类化合物，其中以花青素类为主，包括花青素（cyanidin）、翠雀花素、芍药花素、矮牵牛素、棉葵花素等及其牛乳糖、阿拉伯糖和葡萄糖苷。
---",""
"content-only(500)","82e83327-fa6f-4da9-beff-01fde4436564","TRIAL_598_QUERY_0","松平康忠是什么时期的武将？","TRIAL_598","True","True","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","松平康忠（1546年－1618年9月28日）是日本战国时代至安土桃山时代的武将。长泽松平家第8代当主。德川氏的家臣。德川家康的从弟。父亲是松平政忠。母亲是松平清康的女儿碓井姬。正室是矢田姬（松平广忠的女儿，家康的妹妹）。继室是松平信定的女儿。通称源七郎、上野介。在天文15年（1546年）出生。父亲政忠在永禄3年（1560年）5月的桶狭间之战中被讨死，祖父亲广成为年幼的康忠的后见。另一方面，母亲碓井姬再嫁给德川家的重臣酒井忠次，于是与康忠分开。在永禄5年 （1562年）元服，被任命为三河国宝饭郡小坂井等1千8百10贯文的知行。康忠的叔父信重和近清等人亦被家康给予1百贯文并任命为辅佐。信重在翌年的三河一向一揆属于家康方被讨死，而近清一直辅助康忠直至天正16年（1588年）死去。此后康忠在元龟元年（1570年）从属于义父忠次参加姉川之战。接著在天正3年（1575年）的长筿之战中并跟随忠次参战。作为德川军的别働队攻略武田信实守备的鸢巢砦，成为帮助长筿城解围。之后成为家康的嫡男信康的家老，不过因为信康在天正7年（1579年）自杀而蛰居。后来得到家康的允许而复归，在天正10年（1582年）的本能寺","为德川军的别働队攻略武田信实守备的鸢巢砦，成为帮助长筿城解围。之后成为家康的嫡男信康的家老，不过因为信康在天正7年（1579年）自杀而蛰居。后来得到家康的允许而复归，在天正10年（1582年）的本能寺之变发生后与家康一同穿越伊贺。之后参加天正12年（1584年）的小牧长久手之战。在天正16年（1588年）把家督让予嫡子康直并在京都隐居。不久，成为武藏深谷藩藩主的康直在文禄2年（1593年）以24歳之龄病死。已经隐居的康忠收家康的七男松千代为康直的养子并令其继承深谷藩1万石。不过松千代亦在庆长4年（1599年）死去，因此以松千代的哥哥辰千代（后来的松平忠辉）为继承人。在元和4年（1618年）8月10日死去。享年73岁。法号是源斋。在元和2年（1616年）因为忠辉被改易而令长泽松平家嫡流绝后，不过康忠的血脉亦有存续到后世。在天文9年（1540年）的安城合战中战死的同名武将松平康忠（甚六郎）是松平宗家亲忠系的松平张忠的儿子，不是同一人。
---","Source: TRIAL_598_松平康忠.md",""
"content-only(500)","82e83327-fa6f-4da9-beff-01fde4436564","TRIAL_598_QUERY_1","松平康忠什么时候被任命为知行？","TRIAL_598","True","True","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","松平康忠（1546年－1618年9月28日）是日本战国时代至安土桃山时代的武将。长泽松平家第8代当主。德川氏的家臣。德川家康的从弟。父亲是松平政忠。母亲是松平清康的女儿碓井姬。正室是矢田姬（松平广忠的女儿，家康的妹妹）。继室是松平信定的女儿。通称源七郎、上野介。在天文15年（1546年）出生。父亲政忠在永禄3年（1560年）5月的桶狭间之战中被讨死，祖父亲广成为年幼的康忠的后见。另一方面，母亲碓井姬再嫁给德川家的重臣酒井忠次，于是与康忠分开。在永禄5年 （1562年）元服，被任命为三河国宝饭郡小坂井等1千8百10贯文的知行。康忠的叔父信重和近清等人亦被家康给予1百贯文并任命为辅佐。信重在翌年的三河一向一揆属于家康方被讨死，而近清一直辅助康忠直至天正16年（1588年）死去。此后康忠在元龟元年（1570年）从属于义父忠次参加姉川之战。接著在天正3年（1575年）的长筿之战中并跟随忠次参战。作为德川军的别働队攻略武田信实守备的鸢巢砦，成为帮助长筿城解围。之后成为家康的嫡男信康的家老，不过因为信康在天正7年（1579年）自杀而蛰居。后来得到家康的允许而复归，在天正10年（1582年）的本能寺","为德川军的别働队攻略武田信实守备的鸢巢砦，成为帮助长筿城解围。之后成为家康的嫡男信康的家老，不过因为信康在天正7年（1579年）自杀而蛰居。后来得到家康的允许而复归，在天正10年（1582年）的本能寺之变发生后与家康一同穿越伊贺。之后参加天正12年（1584年）的小牧长久手之战。在天正16年（1588年）把家督让予嫡子康直并在京都隐居。不久，成为武藏深谷藩藩主的康直在文禄2年（1593年）以24歳之龄病死。已经隐居的康忠收家康的七男松千代为康直的养子并令其继承深谷藩1万石。不过松千代亦在庆长4年（1599年）死去，因此以松千代的哥哥辰千代（后来的松平忠辉）为继承人。在元和4年（1618年）8月10日死去。享年73岁。法号是源斋。在元和2年（1616年）因为忠辉被改易而令长泽松平家嫡流绝后，不过康忠的血脉亦有存续到后世。在天文9年（1540年）的安城合战中战死的同名武将松平康忠（甚六郎）是松平宗家亲忠系的松平张忠的儿子，不是同一人。
---","，也没有请求辞职，太宗也不忍罢免他。直到举行郊祀（于郊外祭祀天地，南郊祭天，北郊祭地）后，才以石熙载接任枢密使，晋升他为右骁卫上将军。太平兴国七年十二月二十三日庚辰（983年1月9日），楚昭辅卒，年六十九，赠侍中。楚昭辅是著名收藏家，藏有韩滉《牛图》以及王维山水画。他性格勤劳耿介，人们不敢以私事拜托他。但又很吝啬，皇帝前后赐予他钱财万计，他统统收藏起来，曾经带宾客故旧到他的藏宝室中观看，自得的说：“我虽无汗马功劳，只是风云际会才到这个地步，这些财物我暂时替国家守着，以后当贡献给皇帝。（吾无汗马劳，徒以际会得此，吾为国家守尔，后当献于上。）”等到他罢官时，却全部用以购买田宅，被当时人议论鄙视。
---",""
"content-only(500)","82e83327-fa6f-4da9-beff-01fde4436564","TRIAL_598_QUERY_2","辅助康忠的近清什么时候去世的？","TRIAL_598","True","True","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","松平康忠（1546年－1618年9月28日）是日本战国时代至安土桃山时代的武将。长泽松平家第8代当主。德川氏的家臣。德川家康的从弟。父亲是松平政忠。母亲是松平清康的女儿碓井姬。正室是矢田姬（松平广忠的女儿，家康的妹妹）。继室是松平信定的女儿。通称源七郎、上野介。在天文15年（1546年）出生。父亲政忠在永禄3年（1560年）5月的桶狭间之战中被讨死，祖父亲广成为年幼的康忠的后见。另一方面，母亲碓井姬再嫁给德川家的重臣酒井忠次，于是与康忠分开。在永禄5年 （1562年）元服，被任命为三河国宝饭郡小坂井等1千8百10贯文的知行。康忠的叔父信重和近清等人亦被家康给予1百贯文并任命为辅佐。信重在翌年的三河一向一揆属于家康方被讨死，而近清一直辅助康忠直至天正16年（1588年）死去。此后康忠在元龟元年（1570年）从属于义父忠次参加姉川之战。接著在天正3年（1575年）的长筿之战中并跟随忠次参战。作为德川军的别働队攻略武田信实守备的鸢巢砦，成为帮助长筿城解围。之后成为家康的嫡男信康的家老，不过因为信康在天正7年（1579年）自杀而蛰居。后来得到家康的允许而复归，在天正10年（1582年）的本能寺","为德川军的别働队攻略武田信实守备的鸢巢砦，成为帮助长筿城解围。之后成为家康的嫡男信康的家老，不过因为信康在天正7年（1579年）自杀而蛰居。后来得到家康的允许而复归，在天正10年（1582年）的本能寺之变发生后与家康一同穿越伊贺。之后参加天正12年（1584年）的小牧长久手之战。在天正16年（1588年）把家督让予嫡子康直并在京都隐居。不久，成为武藏深谷藩藩主的康直在文禄2年（1593年）以24歳之龄病死。已经隐居的康忠收家康的七男松千代为康直的养子并令其继承深谷藩1万石。不过松千代亦在庆长4年（1599年）死去，因此以松千代的哥哥辰千代（后来的松平忠辉）为继承人。在元和4年（1618年）8月10日死去。享年73岁。法号是源斋。在元和2年（1616年）因为忠辉被改易而令长泽松平家嫡流绝后，不过康忠的血脉亦有存续到后世。在天文9年（1540年）的安城合战中战死的同名武将松平康忠（甚六郎）是松平宗家亲忠系的松平张忠的儿子，不是同一人。
---","，也没有请求辞职，太宗也不忍罢免他。直到举行郊祀（于郊外祭祀天地，南郊祭天，北郊祭地）后，才以石熙载接任枢密使，晋升他为右骁卫上将军。太平兴国七年十二月二十三日庚辰（983年1月9日），楚昭辅卒，年六十九，赠侍中。楚昭辅是著名收藏家，藏有韩滉《牛图》以及王维山水画。他性格勤劳耿介，人们不敢以私事拜托他。但又很吝啬，皇帝前后赐予他钱财万计，他统统收藏起来，曾经带宾客故旧到他的藏宝室中观看，自得的说：“我虽无汗马功劳，只是风云际会才到这个地步，这些财物我暂时替国家守着，以后当贡献给皇帝。（吾无汗马劳，徒以际会得此，吾为国家守尔，后当献于上。）”等到他罢官时，却全部用以购买田宅，被当时人议论鄙视。
---",""
"content-only(500)","82e83327-fa6f-4da9-beff-01fde4436564","TRIAL_598_QUERY_3","天正16年松平康忠的主要工作是什么？","TRIAL_598","False","True","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","松平康忠（1546年－1618年9月28日）是日本战国时代至安土桃山时代的武将。长泽松平家第8代当主。德川氏的家臣。德川家康的从弟。父亲是松平政忠。母亲是松平清康的女儿碓井姬。正室是矢田姬（松平广忠的女儿，家康的妹妹）。继室是松平信定的女儿。通称源七郎、上野介。在天文15年（1546年）出生。父亲政忠在永禄3年（1560年）5月的桶狭间之战中被讨死，祖父亲广成为年幼的康忠的后见。另一方面，母亲碓井姬再嫁给德川家的重臣酒井忠次，于是与康忠分开。在永禄5年 （1562年）元服，被任命为三河国宝饭郡小坂井等1千8百10贯文的知行。康忠的叔父信重和近清等人亦被家康给予1百贯文并任命为辅佐。信重在翌年的三河一向一揆属于家康方被讨死，而近清一直辅助康忠直至天正16年（1588年）死去。此后康忠在元龟元年（1570年）从属于义父忠次参加姉川之战。接著在天正3年（1575年）的长筿之战中并跟随忠次参战。作为德川军的别働队攻略武田信实守备的鸢巢砦，成为帮助长筿城解围。之后成为家康的嫡男信康的家老，不过因为信康在天正7年（1579年）自杀而蛰居。后来得到家康的允许而复归，在天正10年（1582年）的本能寺","为德川军的别働队攻略武田信实守备的鸢巢砦，成为帮助长筿城解围。之后成为家康的嫡男信康的家老，不过因为信康在天正7年（1579年）自杀而蛰居。后来得到家康的允许而复归，在天正10年（1582年）的本能寺之变发生后与家康一同穿越伊贺。之后参加天正12年（1584年）的小牧长久手之战。在天正16年（1588年）把家督让予嫡子康直并在京都隐居。不久，成为武藏深谷藩藩主的康直在文禄2年（1593年）以24歳之龄病死。已经隐居的康忠收家康的七男松千代为康直的养子并令其继承深谷藩1万石。不过松千代亦在庆长4年（1599年）死去，因此以松千代的哥哥辰千代（后来的松平忠辉）为继承人。在元和4年（1618年）8月10日死去。享年73岁。法号是源斋。在元和2年（1616年）因为忠辉被改易而令长泽松平家嫡流绝后，不过康忠的血脉亦有存续到后世。在天文9年（1540年）的安城合战中战死的同名武将松平康忠（甚六郎）是松平宗家亲忠系的松平张忠的儿子，不是同一人。
---","，也没有请求辞职，太宗也不忍罢免他。直到举行郊祀（于郊外祭祀天地，南郊祭天，北郊祭地）后，才以石熙载接任枢密使，晋升他为右骁卫上将军。太平兴国七年十二月二十三日庚辰（983年1月9日），楚昭辅卒，年六十九，赠侍中。楚昭辅是著名收藏家，藏有韩滉《牛图》以及王维山水画。他性格勤劳耿介，人们不敢以私事拜托他。但又很吝啬，皇帝前后赐予他钱财万计，他统统收藏起来，曾经带宾客故旧到他的藏宝室中观看，自得的说：“我虽无汗马功劳，只是风云际会才到这个地步，这些财物我暂时替国家守着，以后当贡献给皇帝。（吾无汗马劳，徒以际会得此，吾为国家守尔，后当献于上。）”等到他罢官时，却全部用以购买田宅，被当时人议论鄙视。
---",""
"content-only(500)","82e83327-fa6f-4da9-beff-01fde4436564","TRIAL_598_QUERY_4","康直病死后康忠做了什么工作？","TRIAL_598","True","True","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","为德川军的别働队攻略武田信实守备的鸢巢砦，成为帮助长筿城解围。之后成为家康的嫡男信康的家老，不过因为信康在天正7年（1579年）自杀而蛰居。后来得到家康的允许而复归，在天正10年（1582年）的本能寺之变发生后与家康一同穿越伊贺。之后参加天正12年（1584年）的小牧长久手之战。在天正16年（1588年）把家督让予嫡子康直并在京都隐居。不久，成为武藏深谷藩藩主的康直在文禄2年（1593年）以24歳之龄病死。已经隐居的康忠收家康的七男松千代为康直的养子并令其继承深谷藩1万石。不过松千代亦在庆长4年（1599年）死去，因此以松千代的哥哥辰千代（后来的松平忠辉）为继承人。在元和4年（1618年）8月10日死去。享年73岁。法号是源斋。在元和2年（1616年）因为忠辉被改易而令长泽松平家嫡流绝后，不过康忠的血脉亦有存续到后世。在天文9年（1540年）的安城合战中战死的同名武将松平康忠（甚六郎）是松平宗家亲忠系的松平张忠的儿子，不是同一人。
---","松平康忠（1546年－1618年9月28日）是日本战国时代至安土桃山时代的武将。长泽松平家第8代当主。德川氏的家臣。德川家康的从弟。父亲是松平政忠。母亲是松平清康的女儿碓井姬。正室是矢田姬（松平广忠的女儿，家康的妹妹）。继室是松平信定的女儿。通称源七郎、上野介。在天文15年（1546年）出生。父亲政忠在永禄3年（1560年）5月的桶狭间之战中被讨死，祖父亲广成为年幼的康忠的后见。另一方面，母亲碓井姬再嫁给德川家的重臣酒井忠次，于是与康忠分开。在永禄5年 （1562年）元服，被任命为三河国宝饭郡小坂井等1千8百10贯文的知行。康忠的叔父信重和近清等人亦被家康给予1百贯文并任命为辅佐。信重在翌年的三河一向一揆属于家康方被讨死，而近清一直辅助康忠直至天正16年（1588年）死去。此后康忠在元龟元年（1570年）从属于义父忠次参加姉川之战。接著在天正3年（1575年）的长筿之战中并跟随忠次参战。作为德川军的别働队攻略武田信实守备的鸢巢砦，成为帮助长筿城解围。之后成为家康的嫡男信康的家老，不过因为信康在天正7年（1579年）自杀而蛰居。后来得到家康的允许而复归，在天正10年（1582年）的本能寺","，也没有请求辞职，太宗也不忍罢免他。直到举行郊祀（于郊外祭祀天地，南郊祭天，北郊祭地）后，才以石熙载接任枢密使，晋升他为右骁卫上将军。太平兴国七年十二月二十三日庚辰（983年1月9日），楚昭辅卒，年六十九，赠侍中。楚昭辅是著名收藏家，藏有韩滉《牛图》以及王维山水画。他性格勤劳耿介，人们不敢以私事拜托他。但又很吝啬，皇帝前后赐予他钱财万计，他统统收藏起来，曾经带宾客故旧到他的藏宝室中观看，自得的说：“我虽无汗马功劳，只是风云际会才到这个地步，这些财物我暂时替国家守着，以后当贡献给皇帝。（吾无汗马劳，徒以际会得此，吾为国家守尔，后当献于上。）”等到他罢官时，却全部用以购买田宅，被当时人议论鄙视。
---",""
"content-only(500)","82e83327-fa6f-4da9-beff-01fde4436564","TRIAL_662_QUERY_0","乍都节公园位于什么地方？","TRIAL_662","True","True","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","乍都节公园（）位于泰国的首都曼谷的乍都节县，是拍凤裕庭路、威拍哇丽兰室路、甘烹碧路之间的一处公众游园地。1975年由泰国国家铁路局捐献土地建筑成公园。1980年12月4日，泰国国王拉玛九世62岁生日那天，公园开放。它的面积约为0.304平方公里。后期，再在邻近地段，增辟「诗丽吉皇后公园」（Queen Sirikit Park）及「火车公园」（Rot Fai Park），都被「甘烹碧三街」所分隔。整个细长的公园被一个人工湖泊占据，许多桥梁跨越湖泊连接两岸。公园里亦有一座小型的火车博物馆，展示泰国的机车及车厢。每逢星期日，都会成为杂货市集，吸引许多观光客来购物。
---","Source: TRIAL_662_乍都节公园.md","萱侬律(又名：「东芭乐园」；泰文：สวน นงนุช ；英文：Nong Nooch Tropical Botanical Garden)位于泰国的春武里府之素坤逸路的163公里之地段。它是一个占地约两平方公里的热带植物公园。Pisit先生及Nongnooch Tansacha女士在1954年购买了2.4平方公里的土地，打算开发作为果园。最后，他俩决定保留该片土地上的热带植物作为野生动物的保护项目，并在在 1980年对公众开放。在2001年，他们把经营权移交给儿子Kampon Tansacha先生。目前还可细分成：法国花园、欧洲花园、石景园、仙人掌园及兰圃。植物的原产地侧重于东南亚、美洲热带、非洲及中部非洲种植的苏铁类植物，而且几乎每一个物种也能在这里看到。除了浏览野生动物，游客可以参观模拟的佛教仪式、泰国武术、古法按摩及象的表演。设有两间餐厅、一个小型动物园及一间附有游泳池的观光饭店，泰国风格的租赁住宅等。
---",""
"content-only(500)","82e83327-fa6f-4da9-beff-01fde4436564","TRIAL_662_QUERY_1","乍都节公园是由谁捐献土地建造出来的？","TRIAL_662","True","True","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","乍都节公园（）位于泰国的首都曼谷的乍都节县，是拍凤裕庭路、威拍哇丽兰室路、甘烹碧路之间的一处公众游园地。1975年由泰国国家铁路局捐献土地建筑成公园。1980年12月4日，泰国国王拉玛九世62岁生日那天，公园开放。它的面积约为0.304平方公里。后期，再在邻近地段，增辟「诗丽吉皇后公园」（Queen Sirikit Park）及「火车公园」（Rot Fai Park），都被「甘烹碧三街」所分隔。整个细长的公园被一个人工湖泊占据，许多桥梁跨越湖泊连接两岸。公园里亦有一座小型的火车博物馆，展示泰国的机车及车厢。每逢星期日，都会成为杂货市集，吸引许多观光客来购物。
---","Source: TRIAL_662_乍都节公园.md","萱侬律(又名：「东芭乐园」；泰文：สวน นงนุช ；英文：Nong Nooch Tropical Botanical Garden)位于泰国的春武里府之素坤逸路的163公里之地段。它是一个占地约两平方公里的热带植物公园。Pisit先生及Nongnooch Tansacha女士在1954年购买了2.4平方公里的土地，打算开发作为果园。最后，他俩决定保留该片土地上的热带植物作为野生动物的保护项目，并在在 1980年对公众开放。在2001年，他们把经营权移交给儿子Kampon Tansacha先生。目前还可细分成：法国花园、欧洲花园、石景园、仙人掌园及兰圃。植物的原产地侧重于东南亚、美洲热带、非洲及中部非洲种植的苏铁类植物，而且几乎每一个物种也能在这里看到。除了浏览野生动物，游客可以参观模拟的佛教仪式、泰国武术、古法按摩及象的表演。设有两间餐厅、一个小型动物园及一间附有游泳池的观光饭店，泰国风格的租赁住宅等。
---",""
"content-only(500)","82e83327-fa6f-4da9-beff-01fde4436564","TRIAL_662_QUERY_2","乍都节公园的面积有多大？","TRIAL_662","True","True","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","乍都节公园（）位于泰国的首都曼谷的乍都节县，是拍凤裕庭路、威拍哇丽兰室路、甘烹碧路之间的一处公众游园地。1975年由泰国国家铁路局捐献土地建筑成公园。1980年12月4日，泰国国王拉玛九世62岁生日那天，公园开放。它的面积约为0.304平方公里。后期，再在邻近地段，增辟「诗丽吉皇后公园」（Queen Sirikit Park）及「火车公园」（Rot Fai Park），都被「甘烹碧三街」所分隔。整个细长的公园被一个人工湖泊占据，许多桥梁跨越湖泊连接两岸。公园里亦有一座小型的火车博物馆，展示泰国的机车及车厢。每逢星期日，都会成为杂货市集，吸引许多观光客来购物。
---","Source: TRIAL_662_乍都节公园.md","萱侬律(又名：「东芭乐园」；泰文：สวน นงนุช ；英文：Nong Nooch Tropical Botanical Garden)位于泰国的春武里府之素坤逸路的163公里之地段。它是一个占地约两平方公里的热带植物公园。Pisit先生及Nongnooch Tansacha女士在1954年购买了2.4平方公里的土地，打算开发作为果园。最后，他俩决定保留该片土地上的热带植物作为野生动物的保护项目，并在在 1980年对公众开放。在2001年，他们把经营权移交给儿子Kampon Tansacha先生。目前还可细分成：法国花园、欧洲花园、石景园、仙人掌园及兰圃。植物的原产地侧重于东南亚、美洲热带、非洲及中部非洲种植的苏铁类植物，而且几乎每一个物种也能在这里看到。除了浏览野生动物，游客可以参观模拟的佛教仪式、泰国武术、古法按摩及象的表演。设有两间餐厅、一个小型动物园及一间附有游泳池的观光饭店，泰国风格的租赁住宅等。
---",""
"content-only(500)","82e83327-fa6f-4da9-beff-01fde4436564","TRIAL_662_QUERY_3","公园里有一座小型的火车博物馆是用来做什么的？","TRIAL_662","True","True","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","乍都节公园（）位于泰国的首都曼谷的乍都节县，是拍凤裕庭路、威拍哇丽兰室路、甘烹碧路之间的一处公众游园地。1975年由泰国国家铁路局捐献土地建筑成公园。1980年12月4日，泰国国王拉玛九世62岁生日那天，公园开放。它的面积约为0.304平方公里。后期，再在邻近地段，增辟「诗丽吉皇后公园」（Queen Sirikit Park）及「火车公园」（Rot Fai Park），都被「甘烹碧三街」所分隔。整个细长的公园被一个人工湖泊占据，许多桥梁跨越湖泊连接两岸。公园里亦有一座小型的火车博物馆，展示泰国的机车及车厢。每逢星期日，都会成为杂货市集，吸引许多观光客来购物。
---","新馆。2006年5月8日，确定新馆选址太阳岛月亮湾，位于黑龙江省科学技术馆北侧。2007年，黑龙江省发改委批准该项目，工程正式立项。2008年2月21日，黑龙江省博物馆成为哈尔滨市首批4家向社会免费开放的博物馆之一。2012年，黑龙江省博物馆被国家文物局核定为第二批国家一级博物馆。馆舍面积近1万平方米，藏品11万余件。有《黑龙江历史文物》、《黑龙江古动物》、《邓散木书刻艺术》等基本陈列。自然标本约8000件，历史文物2700余件，其中一级文物、标本55件。黑龙江省博物馆是一座古典巴洛克建筑，当时是南岗中心广场的第二座建筑物，毗邻圣·尼古拉教堂。现为哈尔滨市一类保护建筑，第六批全国重点文物保护单位。
---","特纳赫谷上始终有木筏运输。春季标有主人的木头会被投入河谷中让融水把它们运到山下去。从1912年起，帕特纳赫峡谷也开发为旅游胜地。峡谷终年可以进入，但是需要买门票，只有在春季化雪的时候可能会短期关闭。同样在加尔米施-帕滕基兴县的米滕瓦尔德附近奥地利边境上还有一个比较小的峡谷。这个峡谷直到2006年5月24日才开放。
---",""
"content-only(500)","82e83327-fa6f-4da9-beff-01fde4436564","TRIAL_863_QUERY_0","让-皮埃尔·巴利冈是哪国的政治家和社会党议员？","TRIAL_863","True","True","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","让-皮埃尔·巴利冈（Jean-Pierre Balligand，1950年5月30日 - ），法国政治家，社会党议员，埃纳省拉诺维勒-莱-忉杭人。自1981年起至2012年6月，一直连任国民议会议员，始终在波旁宫参与法国法律及政策的讨论和制定。1986年4月至1987年4月任法国国民议会秘书长。2010年至2011年任法国国民议会副议长。自1983年至今，一直兼任埃纳省地区首府韦尔万（Vervins）市市长。1979至1997年任埃纳省议会委员，1998年至2001年任埃纳省省长，2002年至2004年任埃纳省议会委员。2012年11月12日被任命为邮局银行（Banque postale）指导委员会主席。2013年元月1日被授予法国荣誉勋位骑士勋章。
---","Source: TRIAL_863_让-皮埃尔·巴利冈.md","年9月至1995年1月，在南开大学明清史专业读在职研究生，获硕士学位)。1995年7月，任天津市商业委员会主任、中共天津市委商工委副书记。1997年10月，任中共天津市委常委、天津市商业委员会主任。1997年12月，任中共天津市委常委、宣传部部长。2001年7月，任中共海南省委副书记。2002年5月，任中共海南省委副书记、宣传部部长。2002年9月，任中共海南省委副书记。2007年1月，任中共海南省委副书记，海南省人民政府副省长、代省长（2007年2月当选省长）。2011年8月，任中共海南省委书记，海南省人大常委会主任，海南省军区党委第一书记。2017年4月1日，卸任中共海南省委书记。2017年4月，任全国人民代表大会华侨委员会副主任委员。
---",""
"content-only(500)","82e83327-fa6f-4da9-beff-01fde4436564","TRIAL_863_QUERY_1","自1981年起至2012年6月，让-皮埃尔·巴利冈一直担任什么职务？","TRIAL_863","True","True","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","cmrc_merged_for_upload.md","让-皮埃尔·巴利冈（Jean-Pierre Balligand，1950年5月30日 - ），法国政治家，社会党议员，埃纳省拉诺维勒-莱-忉杭人。自1981年起至2012年6月，一直连任国民议会议员，始终在波旁宫参与法国法律及政策的讨论和制定。1986年4月至1987年4月任法国国民议会秘书长。2010年至2011年任法国国民议会副议长。自1983年至今，一直兼任埃纳省地区首府韦尔万（Vervins）市市长。1979至1997年任埃纳省议会委员，1998年至2001年任埃纳省省长，2002年至2004年任埃纳省议会委员。2012年11月12日被任命为邮局银行（Banque postale）指导委员会主席。2013年元月1日被授予法国荣誉勋位骑士勋章。
---","Source: TRIAL_863_让-皮埃尔·巴利冈.md","年9月至1995年1月，在南开大学明清史专业读在职研究生，获硕士学位)。1995年7月，任天津市商业委员会主任、中共天津市委商工委副书记。1997年10月，任中共天津市委常委、天津市商业委员会主任。1997年12月，任中共天津市委常委、宣传部部长。2001年7月，任中共海南省委副书记。2002年5月，任中共海南省委副书记、宣传部部长。2002年9月，任中共海南省委副书记。2007年1月，任中共海南省委副书记，海南省人民政府副省长、代省长（2007年2月当选省长）。2011年8月，任中共海南省委书记，海南省人大常委会主任，海南省军区党委第一书记。2017年4月1日，卸任中共海南省委书记。2017年4月，任全国人民代表大会华侨委员会副主任委员。
---",""
